"","num_thefts","x_repr","y_repr","hour","day"
"6919",0,-122.177925,47.5020635,21,3
"6920",0,-122.133975,47.5020635,21,3
"6921",0,-122.529525,47.5316925,21,3
"6922",0,-122.485575,47.5316925,21,3
"6923",0,-122.441625,47.5316925,21,3
"6924",23,-122.397675,47.5316925,21,3
"6925",59,-122.353725,47.5316925,21,3
"6926",25,-122.309775,47.5316925,21,3
"6927",52,-122.265825,47.5316925,21,3
"6928",0,-122.221875,47.5316925,21,3
"6929",0,-122.177925,47.5316925,21,3
"6930",0,-122.133975,47.5316925,21,3
"6931",0,-122.529525,47.5613215,21,3
"6932",0,-122.485575,47.5613215,21,3
"6933",0,-122.441625,47.5613215,21,3
"6934",34,-122.397675,47.5613215,21,3
"6935",27,-122.353725,47.5613215,21,3
"6936",42,-122.309775,47.5613215,21,3
"6937",31,-122.265825,47.5613215,21,3
"6938",0,-122.221875,47.5613215,21,3
"6939",0,-122.177925,47.5613215,21,3
"6940",0,-122.133975,47.5613215,21,3
"6941",0,-122.529525,47.5909505,21,3
"6942",0,-122.485575,47.5909505,21,3
"6943",0,-122.441625,47.5909505,21,3
"6944",12,-122.397675,47.5909505,21,3
"6945",54,-122.353725,47.5909505,21,3
"6946",142,-122.309775,47.5909505,21,3
"6947",2,-122.265825,47.5909505,21,3
"6948",0,-122.221875,47.5909505,21,3
"6949",0,-122.177925,47.5909505,21,3
"6950",0,-122.133975,47.5909505,21,3
"6951",0,-122.529525,47.6205795,21,3
"6952",0,-122.485575,47.6205795,21,3
"6953",0,-122.441625,47.6205795,21,3
"6954",1,-122.397675,47.6205795,21,3
"6955",302,-122.353725,47.6205795,21,3
"6956",190,-122.309775,47.6205795,21,3
"6957",3,-122.265825,47.6205795,21,3
"6958",0,-122.221875,47.6205795,21,3
"6959",0,-122.177925,47.6205795,21,3
"6960",0,-122.133975,47.6205795,21,3
"6961",0,-122.529525,47.6502085,21,3
"6962",0,-122.485575,47.6502085,21,3
"6963",0,-122.441625,47.6502085,21,3
"6964",15,-122.397675,47.6502085,21,3
"6965",81,-122.353725,47.6502085,21,3
"6966",90,-122.309775,47.6502085,21,3
"6967",6,-122.265825,47.6502085,21,3
"6968",0,-122.221875,47.6502085,21,3
"6969",0,-122.177925,47.6502085,21,3
"6970",0,-122.133975,47.6502085,21,3
"6971",0,-122.529525,47.6798375,21,3
"6972",0,-122.485575,47.6798375,21,3
"6973",0,-122.441625,47.6798375,21,3
"6974",47,-122.397675,47.6798375,21,3
"6975",59,-122.353725,47.6798375,21,3
"6976",60,-122.309775,47.6798375,21,3
"6977",11,-122.265825,47.6798375,21,3
"6978",0,-122.221875,47.6798375,21,3
"6979",0,-122.177925,47.6798375,21,3
"6980",0,-122.133975,47.6798375,21,3
"6981",0,-122.529525,47.7094665,21,3
"6982",0,-122.485575,47.7094665,21,3
"6983",0,-122.441625,47.7094665,21,3
"6984",2,-122.397675,47.7094665,21,3
"6985",66,-122.353725,47.7094665,21,3
"6986",110,-122.309775,47.7094665,21,3
"6987",9,-122.265825,47.7094665,21,3
"6988",0,-122.221875,47.7094665,21,3
"6989",0,-122.177925,47.7094665,21,3
"6990",0,-122.133975,47.7094665,21,3
"6991",0,-122.529525,47.7390955,21,3
"6992",0,-122.485575,47.7390955,21,3
"6993",0,-122.441625,47.7390955,21,3
"6994",0,-122.397675,47.7390955,21,3
"6995",23,-122.353725,47.7390955,21,3
"6996",15,-122.309775,47.7390955,21,3
"6997",1,-122.265825,47.7390955,21,3
"6998",0,-122.221875,47.7390955,21,3
"6999",0,-122.177925,47.7390955,21,3
"7000",0,-122.133975,47.7390955,21,3
"7001",0,-122.529525,47.4724345,22,3
"7002",0,-122.485575,47.4724345,22,3
"7003",0,-122.441625,47.4724345,22,3
"7004",0,-122.397675,47.4724345,22,3
"7005",0,-122.353725,47.4724345,22,3
"7006",0,-122.309775,47.4724345,22,3
"7007",0,-122.265825,47.4724345,22,3
"7008",0,-122.221875,47.4724345,22,3
"7009",0,-122.177925,47.4724345,22,3
"7010",0,-122.133975,47.4724345,22,3
"7011",0,-122.529525,47.5020635,22,3
"7012",0,-122.485575,47.5020635,22,3
"7013",0,-122.441625,47.5020635,22,3
"7014",5,-122.397675,47.5020635,22,3
"7015",3,-122.353725,47.5020635,22,3
"7016",0,-122.309775,47.5020635,22,3
"7017",17,-122.265825,47.5020635,22,3
"7018",3,-122.221875,47.5020635,22,3
"7019",0,-122.177925,47.5020635,22,3
"7020",0,-122.133975,47.5020635,22,3
"7021",0,-122.529525,47.5316925,22,3
"7022",0,-122.485575,47.5316925,22,3
"7023",0,-122.441625,47.5316925,22,3
"7024",22,-122.397675,47.5316925,22,3
"7025",51,-122.353725,47.5316925,22,3
"7026",29,-122.309775,47.5316925,22,3
"7027",46,-122.265825,47.5316925,22,3
"7028",0,-122.221875,47.5316925,22,3
"7029",0,-122.177925,47.5316925,22,3
"7030",0,-122.133975,47.5316925,22,3
"7031",0,-122.529525,47.5613215,22,3
"7032",0,-122.485575,47.5613215,22,3
"7033",0,-122.441625,47.5613215,22,3
"7034",26,-122.397675,47.5613215,22,3
"7035",28,-122.353725,47.5613215,22,3
"7036",47,-122.309775,47.5613215,22,3
"7037",29,-122.265825,47.5613215,22,3
"7038",0,-122.221875,47.5613215,22,3
"7039",0,-122.177925,47.5613215,22,3
"7040",0,-122.133975,47.5613215,22,3
"7041",0,-122.529525,47.5909505,22,3
"7042",0,-122.485575,47.5909505,22,3
"7043",0,-122.441625,47.5909505,22,3
"7044",11,-122.397675,47.5909505,22,3
"7045",35,-122.353725,47.5909505,22,3
"7046",122,-122.309775,47.5909505,22,3
"7047",6,-122.265825,47.5909505,22,3
"7048",0,-122.221875,47.5909505,22,3
"7049",0,-122.177925,47.5909505,22,3
"7050",0,-122.133975,47.5909505,22,3
"7051",0,-122.529525,47.6205795,22,3
"7052",0,-122.485575,47.6205795,22,3
"7053",0,-122.441625,47.6205795,22,3
"7054",0,-122.397675,47.6205795,22,3
"7055",258,-122.353725,47.6205795,22,3
"7056",196,-122.309775,47.6205795,22,3
"7057",3,-122.265825,47.6205795,22,3
"7058",0,-122.221875,47.6205795,22,3
"7059",0,-122.177925,47.6205795,22,3
"7060",0,-122.133975,47.6205795,22,3
"7061",0,-122.529525,47.6502085,22,3
"7062",0,-122.485575,47.6502085,22,3
"7063",0,-122.441625,47.6502085,22,3
"7064",21,-122.397675,47.6502085,22,3
"7065",60,-122.353725,47.6502085,22,3
"7066",65,-122.309775,47.6502085,22,3
"7067",4,-122.265825,47.6502085,22,3
"7068",0,-122.221875,47.6502085,22,3
"7069",0,-122.177925,47.6502085,22,3
"7070",0,-122.133975,47.6502085,22,3
"7071",0,-122.529525,47.6798375,22,3
"7072",0,-122.485575,47.6798375,22,3
"7073",0,-122.441625,47.6798375,22,3
"7074",38,-122.397675,47.6798375,22,3
"7075",66,-122.353725,47.6798375,22,3
"7076",65,-122.309775,47.6798375,22,3
"7077",6,-122.265825,47.6798375,22,3
"7078",0,-122.221875,47.6798375,22,3
"7079",0,-122.177925,47.6798375,22,3
"7080",0,-122.133975,47.6798375,22,3
"7081",0,-122.529525,47.7094665,22,3
"7082",0,-122.485575,47.7094665,22,3
"7083",0,-122.441625,47.7094665,22,3
"7084",1,-122.397675,47.7094665,22,3
"7085",60,-122.353725,47.7094665,22,3
"7086",74,-122.309775,47.7094665,22,3
"7087",3,-122.265825,47.7094665,22,3
"7088",0,-122.221875,47.7094665,22,3
"7089",0,-122.177925,47.7094665,22,3
"7090",0,-122.133975,47.7094665,22,3
"7091",0,-122.529525,47.7390955,22,3
"7092",0,-122.485575,47.7390955,22,3
"7093",0,-122.441625,47.7390955,22,3
"7094",0,-122.397675,47.7390955,22,3
"7095",22,-122.353725,47.7390955,22,3
"7096",14,-122.309775,47.7390955,22,3
"7097",1,-122.265825,47.7390955,22,3
"7098",0,-122.221875,47.7390955,22,3
"7099",0,-122.177925,47.7390955,22,3
"7100",0,-122.133975,47.7390955,22,3
"7101",0,-122.529525,47.4724345,23,3
"7102",0,-122.485575,47.4724345,23,3
"7103",0,-122.441625,47.4724345,23,3
"7104",0,-122.397675,47.4724345,23,3
"7105",0,-122.353725,47.4724345,23,3
"7106",0,-122.309775,47.4724345,23,3
"7107",0,-122.265825,47.4724345,23,3
"7108",0,-122.221875,47.4724345,23,3
"7109",0,-122.177925,47.4724345,23,3
"7110",0,-122.133975,47.4724345,23,3
"7111",0,-122.529525,47.5020635,23,3
"7112",0,-122.485575,47.5020635,23,3
"7113",0,-122.441625,47.5020635,23,3
"7114",7,-122.397675,47.5020635,23,3
"7115",3,-122.353725,47.5020635,23,3
"7116",0,-122.309775,47.5020635,23,3
"7117",12,-122.265825,47.5020635,23,3
"7118",1,-122.221875,47.5020635,23,3
"7119",0,-122.177925,47.5020635,23,3
"7120",0,-122.133975,47.5020635,23,3
"7121",0,-122.529525,47.5316925,23,3
"7122",0,-122.485575,47.5316925,23,3
"7123",0,-122.441625,47.5316925,23,3
"7124",14,-122.397675,47.5316925,23,3
"7125",56,-122.353725,47.5316925,23,3
"7126",17,-122.309775,47.5316925,23,3
"7127",46,-122.265825,47.5316925,23,3
"7128",0,-122.221875,47.5316925,23,3
"7129",0,-122.177925,47.5316925,23,3
"7130",0,-122.133975,47.5316925,23,3
"7131",0,-122.529525,47.5613215,23,3
"7132",0,-122.485575,47.5613215,23,3
"7133",0,-122.441625,47.5613215,23,3
"7134",19,-122.397675,47.5613215,23,3
"7135",16,-122.353725,47.5613215,23,3
"7136",43,-122.309775,47.5613215,23,3
"7137",28,-122.265825,47.5613215,23,3
"7138",0,-122.221875,47.5613215,23,3
"7139",0,-122.177925,47.5613215,23,3
"7140",0,-122.133975,47.5613215,23,3
"7141",0,-122.529525,47.5909505,23,3
"7142",0,-122.485575,47.5909505,23,3
"7143",0,-122.441625,47.5909505,23,3
"7144",16,-122.397675,47.5909505,23,3
"7145",27,-122.353725,47.5909505,23,3
"7146",94,-122.309775,47.5909505,23,3
"7147",4,-122.265825,47.5909505,23,3
"7148",0,-122.221875,47.5909505,23,3
"7149",0,-122.177925,47.5909505,23,3
"7150",0,-122.133975,47.5909505,23,3
"7151",0,-122.529525,47.6205795,23,3
"7152",0,-122.485575,47.6205795,23,3
"7153",0,-122.441625,47.6205795,23,3
"7154",1,-122.397675,47.6205795,23,3
"7155",190,-122.353725,47.6205795,23,3
"7156",144,-122.309775,47.6205795,23,3
"7157",6,-122.265825,47.6205795,23,3
"7158",0,-122.221875,47.6205795,23,3
"7159",0,-122.177925,47.6205795,23,3
"7160",0,-122.133975,47.6205795,23,3
"7161",0,-122.529525,47.6502085,23,3
"7162",0,-122.485575,47.6502085,23,3
"7163",0,-122.441625,47.6502085,23,3
"7164",23,-122.397675,47.6502085,23,3
"7165",50,-122.353725,47.6502085,23,3
"7166",82,-122.309775,47.6502085,23,3
"7167",3,-122.265825,47.6502085,23,3
"7168",0,-122.221875,47.6502085,23,3
"7169",0,-122.177925,47.6502085,23,3
"7170",0,-122.133975,47.6502085,23,3
"7171",0,-122.529525,47.6798375,23,3
"7172",0,-122.485575,47.6798375,23,3
"7173",0,-122.441625,47.6798375,23,3
"7174",31,-122.397675,47.6798375,23,3
"7175",44,-122.353725,47.6798375,23,3
"7176",45,-122.309775,47.6798375,23,3
"7177",10,-122.265825,47.6798375,23,3
"7178",0,-122.221875,47.6798375,23,3
"7179",0,-122.177925,47.6798375,23,3
"7180",0,-122.133975,47.6798375,23,3
"7181",0,-122.529525,47.7094665,23,3
"7182",0,-122.485575,47.7094665,23,3
"7183",0,-122.441625,47.7094665,23,3
"7184",3,-122.397675,47.7094665,23,3
"7185",55,-122.353725,47.7094665,23,3
"7186",57,-122.309775,47.7094665,23,3
"7187",5,-122.265825,47.7094665,23,3
"7188",0,-122.221875,47.7094665,23,3
"7189",0,-122.177925,47.7094665,23,3
"7190",0,-122.133975,47.7094665,23,3
"7191",0,-122.529525,47.7390955,23,3
"7192",0,-122.485575,47.7390955,23,3
"7193",0,-122.441625,47.7390955,23,3
"7194",0,-122.397675,47.7390955,23,3
"7195",28,-122.353725,47.7390955,23,3
"7196",9,-122.309775,47.7390955,23,3
"7197",0,-122.265825,47.7390955,23,3
"7198",0,-122.221875,47.7390955,23,3
"7199",0,-122.177925,47.7390955,23,3
"7200",0,-122.133975,47.7390955,23,3
"7201",0,-122.529525,47.4724345,0,4
"7202",0,-122.485575,47.4724345,0,4
"7203",0,-122.441625,47.4724345,0,4
"7204",0,-122.397675,47.4724345,0,4
"7205",0,-122.353725,47.4724345,0,4
"7206",1,-122.309775,47.4724345,0,4
"7207",0,-122.265825,47.4724345,0,4
"7208",0,-122.221875,47.4724345,0,4
"7209",0,-122.177925,47.4724345,0,4
"7210",0,-122.133975,47.4724345,0,4
"7211",0,-122.529525,47.5020635,0,4
"7212",0,-122.485575,47.5020635,0,4
"7213",0,-122.441625,47.5020635,0,4
"7214",0,-122.397675,47.5020635,0,4
"7215",3,-122.353725,47.5020635,0,4
"7216",0,-122.309775,47.5020635,0,4
"7217",11,-122.265825,47.5020635,0,4
"7218",2,-122.221875,47.5020635,0,4
"7219",0,-122.177925,47.5020635,0,4
"7220",0,-122.133975,47.5020635,0,4
"7221",0,-122.529525,47.5316925,0,4
"7222",0,-122.485575,47.5316925,0,4
"7223",0,-122.441625,47.5316925,0,4
"7224",13,-122.397675,47.5316925,0,4
"7225",31,-122.353725,47.5316925,0,4
"7226",18,-122.309775,47.5316925,0,4
"7227",36,-122.265825,47.5316925,0,4
"7228",0,-122.221875,47.5316925,0,4
"7229",0,-122.177925,47.5316925,0,4
"7230",0,-122.133975,47.5316925,0,4
"7231",0,-122.529525,47.5613215,0,4
"7232",0,-122.485575,47.5613215,0,4
"7233",0,-122.441625,47.5613215,0,4
"7234",20,-122.397675,47.5613215,0,4
"7235",15,-122.353725,47.5613215,0,4
"7236",42,-122.309775,47.5613215,0,4
"7237",18,-122.265825,47.5613215,0,4
"7238",0,-122.221875,47.5613215,0,4
"7239",0,-122.177925,47.5613215,0,4
"7240",0,-122.133975,47.5613215,0,4
"7241",0,-122.529525,47.5909505,0,4
"7242",0,-122.485575,47.5909505,0,4
"7243",0,-122.441625,47.5909505,0,4
"7244",14,-122.397675,47.5909505,0,4
"7245",25,-122.353725,47.5909505,0,4
"7246",82,-122.309775,47.5909505,0,4
"7247",1,-122.265825,47.5909505,0,4
"7248",0,-122.221875,47.5909505,0,4
"7249",0,-122.177925,47.5909505,0,4
"7250",0,-122.133975,47.5909505,0,4
"7251",0,-122.529525,47.6205795,0,4
"7252",0,-122.485575,47.6205795,0,4
"7253",0,-122.441625,47.6205795,0,4
"7254",1,-122.397675,47.6205795,0,4
"7255",162,-122.353725,47.6205795,0,4
"7256",112,-122.309775,47.6205795,0,4
"7257",2,-122.265825,47.6205795,0,4
"7258",0,-122.221875,47.6205795,0,4
"7259",0,-122.177925,47.6205795,0,4
"7260",0,-122.133975,47.6205795,0,4
"7261",0,-122.529525,47.6502085,0,4
"7262",0,-122.485575,47.6502085,0,4
"7263",0,-122.441625,47.6502085,0,4
"7264",6,-122.397675,47.6502085,0,4
"7265",35,-122.353725,47.6502085,0,4
"7266",44,-122.309775,47.6502085,0,4
"7267",1,-122.265825,47.6502085,0,4
"7268",0,-122.221875,47.6502085,0,4
"7269",0,-122.177925,47.6502085,0,4
"7270",0,-122.133975,47.6502085,0,4
"7271",0,-122.529525,47.6798375,0,4
"7272",0,-122.485575,47.6798375,0,4
"7273",0,-122.441625,47.6798375,0,4
"7274",28,-122.397675,47.6798375,0,4
"7275",46,-122.353725,47.6798375,0,4
"7276",30,-122.309775,47.6798375,0,4
"7277",10,-122.265825,47.6798375,0,4
"7278",0,-122.221875,47.6798375,0,4
"7279",0,-122.177925,47.6798375,0,4
"7280",0,-122.133975,47.6798375,0,4
"7281",0,-122.529525,47.7094665,0,4
"7282",0,-122.485575,47.7094665,0,4
"7283",0,-122.441625,47.7094665,0,4
"7284",1,-122.397675,47.7094665,0,4
"7285",54,-122.353725,47.7094665,0,4
"7286",54,-122.309775,47.7094665,0,4
"7287",4,-122.265825,47.7094665,0,4
"7288",0,-122.221875,47.7094665,0,4
"7289",0,-122.177925,47.7094665,0,4
"7290",0,-122.133975,47.7094665,0,4
"7291",0,-122.529525,47.7390955,0,4
"7292",0,-122.485575,47.7390955,0,4
"7293",0,-122.441625,47.7390955,0,4
"7294",0,-122.397675,47.7390955,0,4
"7295",14,-122.353725,47.7390955,0,4
"7296",11,-122.309775,47.7390955,0,4
"7297",0,-122.265825,47.7390955,0,4
"7298",0,-122.221875,47.7390955,0,4
"7299",0,-122.177925,47.7390955,0,4
"7300",0,-122.133975,47.7390955,0,4
"7301",0,-122.529525,47.4724345,1,4
"7302",0,-122.485575,47.4724345,1,4
"7303",0,-122.441625,47.4724345,1,4
"7304",0,-122.397675,47.4724345,1,4
"7305",1,-122.353725,47.4724345,1,4
"7306",0,-122.309775,47.4724345,1,4
"7307",1,-122.265825,47.4724345,1,4
"7308",0,-122.221875,47.4724345,1,4
"7309",0,-122.177925,47.4724345,1,4
"7310",0,-122.133975,47.4724345,1,4
"7311",0,-122.529525,47.5020635,1,4
"7312",0,-122.485575,47.5020635,1,4
"7313",0,-122.441625,47.5020635,1,4
"7314",4,-122.397675,47.5020635,1,4
"7315",0,-122.353725,47.5020635,1,4
"7316",1,-122.309775,47.5020635,1,4
"7317",7,-122.265825,47.5020635,1,4
"7318",1,-122.221875,47.5020635,1,4
"7319",0,-122.177925,47.5020635,1,4
"7320",0,-122.133975,47.5020635,1,4
"7321",0,-122.529525,47.5316925,1,4
"7322",0,-122.485575,47.5316925,1,4
"7323",0,-122.441625,47.5316925,1,4
"7324",7,-122.397675,47.5316925,1,4
"7325",34,-122.353725,47.5316925,1,4
"7326",15,-122.309775,47.5316925,1,4
"7327",37,-122.265825,47.5316925,1,4
"7328",0,-122.221875,47.5316925,1,4
"7329",0,-122.177925,47.5316925,1,4
"7330",0,-122.133975,47.5316925,1,4
"7331",0,-122.529525,47.5613215,1,4
"7332",0,-122.485575,47.5613215,1,4
"7333",0,-122.441625,47.5613215,1,4
"7334",19,-122.397675,47.5613215,1,4
"7335",12,-122.353725,47.5613215,1,4
"7336",29,-122.309775,47.5613215,1,4
"7337",13,-122.265825,47.5613215,1,4
"7338",0,-122.221875,47.5613215,1,4
"7339",0,-122.177925,47.5613215,1,4
"7340",0,-122.133975,47.5613215,1,4
"7341",0,-122.529525,47.5909505,1,4
"7342",0,-122.485575,47.5909505,1,4
"7343",0,-122.441625,47.5909505,1,4
"7344",5,-122.397675,47.5909505,1,4
"7345",17,-122.353725,47.5909505,1,4
"7346",62,-122.309775,47.5909505,1,4
"7347",2,-122.265825,47.5909505,1,4
"7348",0,-122.221875,47.5909505,1,4
"7349",0,-122.177925,47.5909505,1,4
"7350",0,-122.133975,47.5909505,1,4
"7351",0,-122.529525,47.6205795,1,4
"7352",0,-122.485575,47.6205795,1,4
"7353",0,-122.441625,47.6205795,1,4
"7354",0,-122.397675,47.6205795,1,4
"7355",135,-122.353725,47.6205795,1,4
"7356",100,-122.309775,47.6205795,1,4
"7357",1,-122.265825,47.6205795,1,4
"7358",0,-122.221875,47.6205795,1,4
"7359",0,-122.177925,47.6205795,1,4
"7360",0,-122.133975,47.6205795,1,4
"7361",0,-122.529525,47.6502085,1,4
"7362",0,-122.485575,47.6502085,1,4
"7363",0,-122.441625,47.6502085,1,4
"7364",13,-122.397675,47.6502085,1,4
"7365",42,-122.353725,47.6502085,1,4
"7366",28,-122.309775,47.6502085,1,4
"7367",2,-122.265825,47.6502085,1,4
"7368",0,-122.221875,47.6502085,1,4
"7369",0,-122.177925,47.6502085,1,4
"7370",0,-122.133975,47.6502085,1,4
"7371",0,-122.529525,47.6798375,1,4
"7372",0,-122.485575,47.6798375,1,4
"7373",0,-122.441625,47.6798375,1,4
"7374",29,-122.397675,47.6798375,1,4
"7375",45,-122.353725,47.6798375,1,4
"7376",42,-122.309775,47.6798375,1,4
"7377",4,-122.265825,47.6798375,1,4
"7378",0,-122.221875,47.6798375,1,4
"7379",0,-122.177925,47.6798375,1,4
"7380",0,-122.133975,47.6798375,1,4
"7381",0,-122.529525,47.7094665,1,4
"7382",0,-122.485575,47.7094665,1,4
"7383",0,-122.441625,47.7094665,1,4
"7384",1,-122.397675,47.7094665,1,4
"7385",39,-122.353725,47.7094665,1,4
"7386",33,-122.309775,47.7094665,1,4
"7387",2,-122.265825,47.7094665,1,4
"7388",0,-122.221875,47.7094665,1,4
"7389",0,-122.177925,47.7094665,1,4
"7390",0,-122.133975,47.7094665,1,4
"7391",0,-122.529525,47.7390955,1,4
"7392",0,-122.485575,47.7390955,1,4
"7393",0,-122.441625,47.7390955,1,4
"7394",0,-122.397675,47.7390955,1,4
"7395",9,-122.353725,47.7390955,1,4
"7396",4,-122.309775,47.7390955,1,4
"7397",0,-122.265825,47.7390955,1,4
"7398",0,-122.221875,47.7390955,1,4
"7399",0,-122.177925,47.7390955,1,4
"7400",0,-122.133975,47.7390955,1,4
"7401",0,-122.529525,47.4724345,2,4
"7402",0,-122.485575,47.4724345,2,4
"7403",0,-122.441625,47.4724345,2,4
"7404",0,-122.397675,47.4724345,2,4
"7405",0,-122.353725,47.4724345,2,4
"7406",1,-122.309775,47.4724345,2,4
"7407",0,-122.265825,47.4724345,2,4
"7408",0,-122.221875,47.4724345,2,4
"7409",0,-122.177925,47.4724345,2,4
"7410",0,-122.133975,47.4724345,2,4
"7411",0,-122.529525,47.5020635,2,4
"7412",0,-122.485575,47.5020635,2,4
"7413",0,-122.441625,47.5020635,2,4
"7414",2,-122.397675,47.5020635,2,4
"7415",0,-122.353725,47.5020635,2,4
"7416",0,-122.309775,47.5020635,2,4
"7417",5,-122.265825,47.5020635,2,4
"7418",1,-122.221875,47.5020635,2,4
"7419",0,-122.177925,47.5020635,2,4
"7420",0,-122.133975,47.5020635,2,4
"7421",0,-122.529525,47.5316925,2,4
"7422",0,-122.485575,47.5316925,2,4
"7423",0,-122.441625,47.5316925,2,4
"7424",9,-122.397675,47.5316925,2,4
"7425",18,-122.353725,47.5316925,2,4
"7426",12,-122.309775,47.5316925,2,4
"7427",23,-122.265825,47.5316925,2,4
"7428",0,-122.221875,47.5316925,2,4
"7429",0,-122.177925,47.5316925,2,4
"7430",0,-122.133975,47.5316925,2,4
"7431",0,-122.529525,47.5613215,2,4
"7432",0,-122.485575,47.5613215,2,4
"7433",0,-122.441625,47.5613215,2,4
"7434",13,-122.397675,47.5613215,2,4
"7435",4,-122.353725,47.5613215,2,4
"7436",17,-122.309775,47.5613215,2,4
"7437",15,-122.265825,47.5613215,2,4
"7438",0,-122.221875,47.5613215,2,4
"7439",0,-122.177925,47.5613215,2,4
"7440",0,-122.133975,47.5613215,2,4
"7441",0,-122.529525,47.5909505,2,4
"7442",0,-122.485575,47.5909505,2,4
"7443",0,-122.441625,47.5909505,2,4
"7444",5,-122.397675,47.5909505,2,4
"7445",20,-122.353725,47.5909505,2,4
"7446",65,-122.309775,47.5909505,2,4
"7447",1,-122.265825,47.5909505,2,4
"7448",0,-122.221875,47.5909505,2,4
"7449",0,-122.177925,47.5909505,2,4
"7450",0,-122.133975,47.5909505,2,4
"7451",0,-122.529525,47.6205795,2,4
"7452",0,-122.485575,47.6205795,2,4
"7453",0,-122.441625,47.6205795,2,4
"7454",0,-122.397675,47.6205795,2,4
"7455",92,-122.353725,47.6205795,2,4
"7456",91,-122.309775,47.6205795,2,4
"7457",0,-122.265825,47.6205795,2,4
"7458",0,-122.221875,47.6205795,2,4
"7459",0,-122.177925,47.6205795,2,4
"7460",0,-122.133975,47.6205795,2,4
"7461",0,-122.529525,47.6502085,2,4
"7462",0,-122.485575,47.6502085,2,4
"7463",0,-122.441625,47.6502085,2,4
"7464",7,-122.397675,47.6502085,2,4
"7465",35,-122.353725,47.6502085,2,4
"7466",30,-122.309775,47.6502085,2,4
"7467",1,-122.265825,47.6502085,2,4
"7468",0,-122.221875,47.6502085,2,4
"7469",0,-122.177925,47.6502085,2,4
"7470",0,-122.133975,47.6502085,2,4
"7471",0,-122.529525,47.6798375,2,4
"7472",0,-122.485575,47.6798375,2,4
"7473",0,-122.441625,47.6798375,2,4
"7474",13,-122.397675,47.6798375,2,4
"7475",22,-122.353725,47.6798375,2,4
"7476",23,-122.309775,47.6798375,2,4
"7477",4,-122.265825,47.6798375,2,4
"7478",0,-122.221875,47.6798375,2,4
"7479",0,-122.177925,47.6798375,2,4
"7480",0,-122.133975,47.6798375,2,4
"7481",0,-122.529525,47.7094665,2,4
"7482",0,-122.485575,47.7094665,2,4
"7483",0,-122.441625,47.7094665,2,4
"7484",1,-122.397675,47.7094665,2,4
"7485",38,-122.353725,47.7094665,2,4
"7486",28,-122.309775,47.7094665,2,4
"7487",0,-122.265825,47.7094665,2,4
"7488",0,-122.221875,47.7094665,2,4
"7489",0,-122.177925,47.7094665,2,4
"7490",0,-122.133975,47.7094665,2,4
"7491",0,-122.529525,47.7390955,2,4
"7492",0,-122.485575,47.7390955,2,4
"7493",0,-122.441625,47.7390955,2,4
"7494",0,-122.397675,47.7390955,2,4
"7495",9,-122.353725,47.7390955,2,4
"7496",8,-122.309775,47.7390955,2,4
"7497",0,-122.265825,47.7390955,2,4
"7498",0,-122.221875,47.7390955,2,4
"7499",0,-122.177925,47.7390955,2,4
"7500",0,-122.133975,47.7390955,2,4
"7501",0,-122.529525,47.4724345,3,4
"7502",0,-122.485575,47.4724345,3,4
"7503",0,-122.441625,47.4724345,3,4
"7504",0,-122.397675,47.4724345,3,4
"7505",0,-122.353725,47.4724345,3,4
"7506",1,-122.309775,47.4724345,3,4
"7507",0,-122.265825,47.4724345,3,4
"7508",0,-122.221875,47.4724345,3,4
"7509",0,-122.177925,47.4724345,3,4
"7510",0,-122.133975,47.4724345,3,4
"7511",0,-122.529525,47.5020635,3,4
"7512",0,-122.485575,47.5020635,3,4
"7513",0,-122.441625,47.5020635,3,4
"7514",1,-122.397675,47.5020635,3,4
"7515",0,-122.353725,47.5020635,3,4
"7516",0,-122.309775,47.5020635,3,4
"7517",10,-122.265825,47.5020635,3,4
"7518",2,-122.221875,47.5020635,3,4
"7519",0,-122.177925,47.5020635,3,4
"7520",0,-122.133975,47.5020635,3,4
"7521",0,-122.529525,47.5316925,3,4
"7522",0,-122.485575,47.5316925,3,4
"7523",0,-122.441625,47.5316925,3,4
"7524",2,-122.397675,47.5316925,3,4
"7525",17,-122.353725,47.5316925,3,4
"7526",16,-122.309775,47.5316925,3,4
"7527",44,-122.265825,47.5316925,3,4
"7528",0,-122.221875,47.5316925,3,4
"7529",0,-122.177925,47.5316925,3,4
"7530",0,-122.133975,47.5316925,3,4
"7531",0,-122.529525,47.5613215,3,4
"7532",0,-122.485575,47.5613215,3,4
"7533",0,-122.441625,47.5613215,3,4
"7534",17,-122.397675,47.5613215,3,4
"7535",12,-122.353725,47.5613215,3,4
"7536",29,-122.309775,47.5613215,3,4
"7537",17,-122.265825,47.5613215,3,4
"7538",0,-122.221875,47.5613215,3,4
"7539",0,-122.177925,47.5613215,3,4
"7540",0,-122.133975,47.5613215,3,4
"7541",0,-122.529525,47.5909505,3,4
"7542",0,-122.485575,47.5909505,3,4
"7543",0,-122.441625,47.5909505,3,4
"7544",8,-122.397675,47.5909505,3,4
"7545",15,-122.353725,47.5909505,3,4
"7546",64,-122.309775,47.5909505,3,4
"7547",1,-122.265825,47.5909505,3,4
"7548",0,-122.221875,47.5909505,3,4
"7549",0,-122.177925,47.5909505,3,4
"7550",0,-122.133975,47.5909505,3,4
"7551",0,-122.529525,47.6205795,3,4
"7552",0,-122.485575,47.6205795,3,4
"7553",0,-122.441625,47.6205795,3,4
